fuel_type_code,station_name,street_address,intersection_directions,city,state,zip,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,geocode_status,latitude,longitude,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,country,intersection_directions_french,access_days_time_french,bd_blends_french,groups_with_access_code_french,hydrogen_is_retail,access_code,access_detail_code,federal_agency_code,facility_type,cng_dispenser_num,cng_on_site_renewable_source,cng_total_compression_capacity,cng_storage_capacity,lng_on_site_renewable_source,e85_other_ethanol_blends,ev_pricing,ev_pricing_french,lpg_nozzle_types,hydrogen_pressures,hydrogen_standards,cng_fill_type_code,cng_psi,cng_vehicle_class,lng_vehicle_class,ev_on_site_renewable_source,georeference,location
ELEC,TANNERSVILLE MUNICIPAL LOT,20 Tompkins St,,Tannersville,NY,12485,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.195133,-74.132420,2022-03-29,152438,2022-03-29T00:38:17,,,,2020-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.13242 42.195133),POINT(-74.132420 42.195133)
ELEC,iPark 247 N 7th Street - Tesla Destination,249 N 7th St,,Brooklyn,NY,11248,,929-337-8633  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716085,-73.954508,2020-11-03,114894,2021-03-11T23:22:17,P,,,2017-03-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.954508 40.716085),POINT(-73.954508 40.716085)
ELEC,854ELLICOTT 589 ELLICOTT 7,589 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.895780,-78.868307,2022-03-29,169907,2022-03-29T00:38:17,,,,2020-12-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.868307 42.89578),POINT(-78.868307 42.895780)
ELEC,NYSE Thruway - NYPA,447 I-90W,,Angola,NY,14006,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal,A APPLE_PAY D M V,,,,,,2,,EV Connect,http://evconnect.com/,GPS,42.635718,-78.990468,2021-06-07,190222,2021-12-06T18:36:15,LG,,,2021-03-04,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STATE_GOV,,,,,,,,,,,,,,,,,POINT (-78.990468 42.635718),POINT(-78.990468 42.635718)
ELEC,TPWC TPCW 7,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.713851,-73.935606,2022-03-29,211655,2022-03-29T00:38:17,,,,2022-03-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.935606 42.713851),POINT(-73.935606 42.713851)
ELEC,MARKET 32 EV BARNEY RD EV4,1 S Barney Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.845312,-73.807884,2022-03-29,156641,2022-03-29T00:38:17,,,,2020-05-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.807884 42.845312),POINT(-73.807884 42.845312)
ELEC,Queens Borough Hall - Municipal Parking Lot,80-25 126th St,,Queens,NY,11415,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,40.714376,-73.826095,2020-04-08,123134,2021-03-11T23:22:17,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,POINT (-73.826095 40.714376),POINT(-73.826095 40.714376)
ELEC,"HUDSON PRESERVE BLDG 19 #13",1601 Beryl Way,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.732864,-73.726690,2022-03-29,143251,2022-03-29T00:38:17,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.72669 42.732864),POINT(-73.726690 42.732864)
ELEC,Paumanok Vineyards - Tesla Destination,1074 Main Rd,,Aquebogue,NY,11931,,631-722-8800  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.948725,-72.602594,2020-11-03,114880,2021-03-11T23:22:17,P,,,2017-09-01,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,POINT (-72.60259362432862 40.94872520718034),POINT(-72.602594 40.948725)
ELEC,The Peninsula Hotel New York - Tesla Destination,700 5th Ave,,New York,NY,10019,,212-956 2888  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.761780,-73.975057,2020-11-03,115181,2021-03-11T23:22:17,P,,,2016-01-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,POINT (-73.975057 40.76178),POINT(-73.975057 40.761780)
ELEC,iPark NYC 555 West Garage Corp. - Tesla Destination,549  W 23rd St,,New York,NY,10011,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.748931,-74.006078,2020-11-03,150502,2021-03-11T23:22:17,P,,,2019-09-30,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,POINT (-74.006078 40.748931),POINT(-74.006078 40.748931)
ELEC,Parking Garage,2478 Jerome Ave,,Bronx,NY,10468,,866-816-7584,E,,Public,Garage business hours,,,,,,1,,,EV Connect,http://evconnect.com/,200-8,40.863131,-73.900529,2021-08-04,94830,2021-12-06T18:36:15,P,,,2015-01-08,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,POINT (-73.900529 40.863131),POINT(-73.900529 40.863131)
ELEC,BUFFALO STATE EV STATION 3,Moore Pl,,Buffalo,NY,14222,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.935779,-78.882930,2022-03-29,191383,2022-03-29T00:38:17,,,,2021-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.88293 42.935779),POINT(-78.882930 42.935779)
ELEC,HARMONY MILLS 1 WEST 1 1.4,100 N Mohawk St,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.781513,-73.705635,2022-03-29,174726,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.705635 42.781513),POINT(-73.705635 42.781513)
E85,7-Eleven,1733 Old Country Rd,,Riverhead,NY,11901,,631-722-8484,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,40.924056,-72.702553,2021-03-15,131994,2022-03-08T22:47:19,P,,,2019-11-19,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,POINT (-72.702553 40.924056),POINT(-72.702553 40.924056)
ELEC,"TATABROOKFIELD #6",11 E Loop Rd,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755160,-73.955605,2022-03-29,174183,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.955605 40.75516),POINT(-73.955605 40.755160)
ELEC,CDTA TRAIN STATION,443 East St,,Rensselaer,NY,12144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.640590,-73.740738,2022-03-29,162189,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.740738 42.64059),POINT(-73.740738 42.640590)
ELEC,IONIQ STATION2,5190 Commercial Dr,,Yorkville,NY,13495,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.113663,-75.285065,2022-03-29,204500,2022-03-29T00:38:17,,,,2022-01-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-75.285065 43.113663),POINT(-75.285065 43.113663)
ELEC,Oxford Memorial Library,8 Fort Hill Park,Chargers under repair.,Oxford,NY,13830,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,42.440634,-75.596977,2022-03-29,195862,2022-03-29T02:05:23,,,,2021-09-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,POINT (-75.596977 42.440634),POINT(-75.596977 42.440634)
ELEC,Rapidpark 25-27 Beekman Street - Tesla Destination,25-27 Beekman St,,New York,NY,10038,,212-766-0871  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.710628,-74.006186,2020-11-03,115071,2021-03-11T23:22:17,P,,,2017-09-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-74.006186 40.710628),POINT(-74.006186 40.710628)
ELEC,RRH RIEDMAN CTR NG5,1455 East Ridge Road,,Rochester,NY,14621,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.197330,-77.578410,2022-03-29,174293,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.57841 43.19733),POINT(-77.578410 43.197330)
ELEC,TOWNE TV EV 2,3125-3133 Carman Rd,,Schenectady,NY,12303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.762820,-73.939980,2022-03-29,192934,2022-03-29T00:38:17,,,,2021-07-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.93998 42.76282),POINT(-73.939980 42.762820)
ELEC,SARATOGA CASINO STATION 5,342 Jefferson St,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.062104,-73.776278,2022-03-29,190791,2022-03-29T00:38:17,,,,2021-06-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.776278 43.062104),POINT(-73.776278 43.062104)
ELEC,HW PATCHOGUE EV STATION 1,99 Waverly Ave,,Patchogue,NY,11772,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.768195,-73.024370,2022-03-29,191588,2022-03-29T00:38:17,,,,2021-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.02437 40.768195),POINT(-73.024370 40.768195)
ELEC,SPOTCOWORK HENRIETTA,21 Goodway Drive,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.091965,-77.580734,2022-03-29,150809,2022-03-29T00:38:17,,,,2019-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.580734 43.091965),POINT(-77.580734 43.091965)
ELEC,"STRONG MUSEUM STRONG L1 #4",1 Manhattan Square Dr,,Rochester,NY,14607,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 5:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.151898,-77.600937,2022-03-29,146983,2022-03-29T00:38:17,,,,2019-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.600937 43.151898),POINT(-77.600937 43.151898)
ELEC,"EXECUTIVE PARK #1",2 Executive Blvd,,Montebello,NY,10901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.120190,-74.116860,2022-03-29,175755,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.11686 41.12019),POINT(-74.116860 41.120190)
ELEC,Icon Parking 150 E 58th Street - Tesla Destination,150 E 58th St,,New York,NY,10155,,212-755-8678  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.761610,-73.967750,2020-11-03,115019,2021-03-11T23:22:17,P,,,2016-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.96775 40.76161),POINT(-73.967750 40.761610)
ELEC,498 E 67th St,498 E 67th St,,New York,NY,10065,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.763723,-73.956354,2022-03-29,194169,2022-03-29T04:48:10,,,,2021-08-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.956354 40.763723),POINT(-73.956354 40.763723)
E85,"JOE'S KWIK MARTS #0471",31 S West St,,Homer,NY,13077,,607-597-6265,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,42.634261,-76.191440,2022-01-10,87865,2022-03-08T23:44:12,P,,,2017-10-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,POINT (-76.19144 42.634261),POINT(-76.191440 42.634261)
ELEC,MUNI LOT STATION 1,2578 Main St,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.285329,-73.984273,2022-03-29,193883,2022-03-29T00:38:17,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.984273 44.285329),POINT(-73.984273 44.285329)
ELEC,STATION TOR1 CRAWFORD NORTH,122 N Ridge St,,Port Chester,NY,10573,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.015065,-73.686638,2022-03-29,145318,2022-03-29T00:38:17,,,,2019-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.686638 41.015065),POINT(-73.686638 41.015065)
CNG,Clean Energy - Greenpoint - National Grid,287 Maspeth Ave,"I-278/Brooklyn Queens Expy, exit onto Vandervoort Ave S, left onto Maspeth Ave, and the station is on the left",Brooklyn,NY,11211,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,40.718037,-73.932309,2021-05-06,108,2022-02-10T19:42:29,T,,,2016-07-15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,NONE,1200,,,,,,,,,Q,3000 3600,HD,,,POINT (-73.932309 40.718037),POINT(-73.932309 40.718037)
ELEC,Hamilton College,198 College Hill Rd,,Clinton,NY,13323,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,,,,18,,,EV Connect,http://evconnect.com/,GPS,43.049748,-75.406056,2020-04-08,154893,2021-03-11T23:22:17,P,,,2019-04-10,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,POINT (-75.4060556 43.0497485),POINT(-75.406056 43.049748)
ELEC,Eastway Parking,225 W 49th St,Located between Broadway & 8th Ave. - Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,New York,NY,10019,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.762115,-73.985254,2022-03-29,187765,2022-03-29T02:05:23,,,,2021-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,POINT (-73.98525398 40.76211452),POINT(-73.985254 40.762115)
ELEC,SUNY NEW PALTZ ROUTE 32 (3),80 NY-32,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.738571,-74.079661,2022-03-29,122791,2022-03-29T00:38:17,,,,2019-05-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.079661 41.738571),POINT(-74.079661 41.738571)
ELEC,Quik Park 82nd Street LLC - Tesla Destination,350 E. 82nd St,,New York,NY,10028,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.774316,-73.951909,2020-11-03,115108,2021-03-11T23:22:17,P,,,2016-01-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.951909 40.774316),POINT(-73.951909 40.774316)
ELEC,Fairfield Inn by Marriott Rochester South - Tesla Destination,4695 W Henrietta Rd,,Rochester,NY,14623,,585-334-3350  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.059322,-77.651957,2020-11-03,115223,2021-03-11T23:22:17,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,POINT (-77.651957 43.059322),POINT(-77.651957 43.059322)
ELEC,RRH RIEDMAN CAMP 8,100 Kings Hwy S,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.202069,-77.574531,2022-03-29,173962,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.574531 43.202069),POINT(-77.574531 43.202069)
ELEC,WOODLAWN GARAGE WOODLAWN,37 Woodlawn Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.084416,-73.786440,2022-03-29,162164,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.78644 43.084416),POINT(-73.786440 43.084416)
ELEC,PICOTTE 1450 WESTERN 1.,1450 western ave,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.680122,-73.838684,2022-03-29,175372,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.838684 42.680122),POINT(-73.838684 42.680122)
ELEC,TG EV STATIONS LEFT STATION,35 State Route 299,,Gardiner,NY,12525,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.744570,-74.117940,2022-03-29,175242,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.11794 41.74457),POINT(-74.117940 41.744570)
ELEC,Treiber Nissan,320 N Comrie Ave,,Johnstown,NY,12095,,518-736-1300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,43.025044,-74.358103,2020-06-09,44344,2021-03-11T23:22:17,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,POINT (-74.358103 43.025044),POINT(-74.358103 43.025044)
ELEC,"SAVARINO COMPAN BRL #1","BRL Covered Lot, single charger 1 South Stree",,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.864134,-78.868096,2022-03-29,164159,2022-03-29T00:38:17,,,,2020-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.868096 42.864134),POINT(-78.868096 42.864134)
ELEC,Albany Parking Authority,2 Columbia St,,Albany,NY,12207,,213-318-4851,E,,Public,24 hours daily,A D M V,,,,,5,,,EV Connect,http://evconnect.com/,GPS,42.650590,-73.749073,2021-03-15,185449,2021-12-06T18:36:15,P,,,2019-05-02,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,POINT (-73.7490728 42.6505904),POINT(-73.749073 42.650590)
ELEC,S.A.N.Y. PARKING FOUR,160 School Ln,,Frankfort,NY,13340,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.076151,-75.169179,2022-03-29,164389,2022-03-29T00:38:17,,,,2020-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-75.169179 43.076151),POINT(-75.169179 43.076151)
ELEC,The Custer Institute,1115 Main Bayview Rd,,Southold,NY,11971,,888-780-0062,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,41.052046,-72.434680,2020-04-08,152743,2021-03-11T23:22:17,P,,,2020-01-20,,,,,J1772,US,,,,Public,,public,,,OTHER,,,,,,,,,,,,,,,,,POINT (-72.43468 41.052046),POINT(-72.434680 41.052046)
ELEC,Angelinas Ristorante - Tesla Destination,399 Ellis St,,Staten Island,NY,10307,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.513370,-74.251370,2020-11-03,168580,2021-03-11T23:22:17,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,POINT (-74.25137 40.51337),POINT(-74.251370 40.513370)
ELEC,Quikpark 173 W 12th Street - Tesla Destination,173 W 12th St,,New York,NY,10011,,646-336-6225  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.737200,-74.000070,2020-11-03,115032,2021-03-11T23:22:17,P,,,2017-09-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-74.00007 40.7372),POINT(-74.000070 40.737200)
ELEC,Standard Parking 1 Metrotech - Tesla Destination,351 Jay St,,Brooklyn,NY,11201,,212-321-7500  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.693216,-73.986716,2020-11-03,114900,2021-03-11T23:22:17,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.986716 40.693216),POINT(-73.986716 40.693216)
ELEC,BNL South side of Bldg 918,Lawrence Dr,,Upton,NY,11961,,,E,,Public - Credit card at all times,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,A D M V,,,,1,,,,Non-Networked,,GPS,40.872412,-72.878082,2021-02-22,184636,2022-02-10T21:00:18,FG,8.0,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,DOE,FED_GOV,,,,,,,$4.39 per week,,,,,,,,,,POINT (-72.878082 40.872412),POINT(-72.878082 40.872412)
ELEC,UEM CAR CHARGER CHARGER 1,9 Pruyns Island Dr,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.296474,-73.644080,2022-03-29,189256,2022-03-29T00:38:17,,,,2021-05-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.64408 43.296474),POINT(-73.644080 43.296474)
ELEC,"BURNS MGT THE SPRINGS #3",60 Weibel Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.093051,-73.743350,2022-03-29,174328,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.74335 43.093051),POINT(-73.743350 43.093051)
ELEC,Marty's True Value,1751 Van Vranken Ave,,Schenectady,NY,12308,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.825230,-73.923890,2020-04-08,155081,2021-03-11T23:22:17,P,,,2019-04-18,,,,,J1772,US,,,,Public,,public,,,HARDWARE_STORE,,,,,,,,,,,,,,,,,POINT (-73.9238901 42.8252305),POINT(-73.923890 42.825230)
ELEC,APDC ADMIN LOT PORT 1.1,106 Smith Blvd,,Albany,NY,12202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.626225,-73.758180,2022-03-29,181004,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.75818 42.626225),POINT(-73.758180 42.626225)
ELEC,The St. Regis,Two East 55th Street,,New York,NY,10022,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,40.761398,-73.974613,2022-03-29,170181,2022-03-29T00:25:21,,,,2020-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,POINT (-73.9746128 40.7613979),POINT(-73.974613 40.761398)
ELEC,Hilton Garden Inn - Downtown Ithaca - Tesla Destination,130 E Seneca St,,Ithaca,NY,14850,,607-277-8900  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.440673,-76.497375,2020-11-03,114958,2021-03-11T23:22:17,P,,,2018-11-01,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,POINT (-76.497375 42.440673),POINT(-76.497375 42.440673)
ELEC,Saint George Courthouse,54 Central Ave,,Staten Island,NY,10301,,718-524-1190  866-816-7584,E,,Public,24 hours daily,,,,,,5,,,EV Connect,http://evconnect.com/,200-9,40.639470,-74.076912,2020-04-08,65296,2021-03-11T23:22:17,LG,,,2016-08-08,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,POINT (-74.076912 40.63947),POINT(-74.076912 40.639470)
